pokedex_number,pokemon_name,source_page_url,downloaded_image_url,local_filename,success_failure,selection_method,error
0524,Roggenrola,https://www.pokemon.com/us/pokedex/roggenrola,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/524.png,0524_roggenrola.png,success,canonical-full-asset,
0525,Boldore,https://www.pokemon.com/us/pokedex/boldore,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/525.png,0525_boldore.png,success,canonical-full-asset,
0526,Gigalith,https://www.pokemon.com/us/pokedex/gigalith,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/526.png,0526_gigalith.png,success,canonical-full-asset,
0527,Woobat,https://www.pokemon.com/us/pokedex/woobat,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/527.png,0527_woobat.png,success,canonical-full-asset,
0528,Swoobat,https://www.pokemon.com/us/pokedex/swoobat,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/528.png,0528_swoobat.png,success,canonical-full-asset,
0529,Drilbur,https://www.pokemon.com/us/pokedex/drilbur,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/529.png,0529_drilbur.png,success,canonical-full-asset,
0530,Excadrill,https://www.pokemon.com/us/pokedex/excadrill,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/530.png,0530_excadrill.png,success,canonical-full-asset,
0531,Audino,https://www.pokemon.com/us/pokedex/audino,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/531.png,0531_audino.png,success,canonical-full-asset,
0532,Timburr,https://www.pokemon.com/us/pokedex/timburr,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/532.png,0532_timburr.png,success,canonical-full-asset,
0533,Gurdurr,https://www.pokemon.com/us/pokedex/gurdurr,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/533.png,0533_gurdurr.png,success,canonical-full-asset,
0534,Conkeldurr,https://www.pokemon.com/us/pokedex/conkeldurr,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/534.png,0534_conkeldurr.png,success,canonical-full-asset,
0535,Tympole,https://www.pokemon.com/us/pokedex/tympole,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/535.png,0535_tympole.png,success,canonical-full-asset,
0536,Palpitoad,https://www.pokemon.com/us/pokedex/palpitoad,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/536.png,0536_palpitoad.png,success,canonical-full-asset,
0537,Seismitoad,https://www.pokemon.com/us/pokedex/seismitoad,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/537.png,0537_seismitoad.png,success,canonical-full-asset,
0538,Throh,https://www.pokemon.com/us/pokedex/throh,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/538.png,0538_throh.png,success,canonical-full-asset,
0539,Sawk,https://www.pokemon.com/us/pokedex/sawk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/539.png,0539_sawk.png,success,canonical-full-asset,
0540,Sewaddle,https://www.pokemon.com/us/pokedex/sewaddle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/540.png,0540_sewaddle.png,success,canonical-full-asset,
0541,Swadloon,https://www.pokemon.com/us/pokedex/swadloon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/541.png,0541_swadloon.png,success,canonical-full-asset,
0542,Leavanny,https://www.pokemon.com/us/pokedex/leavanny,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/542.png,0542_leavanny.png,success,canonical-full-asset,
0543,Venipede,https://www.pokemon.com/us/pokedex/venipede,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/543.png,0543_venipede.png,success,canonical-full-asset,
0544,Whirlipede,https://www.pokemon.com/us/pokedex/whirlipede,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/544.png,0544_whirlipede.png,success,canonical-full-asset,
0545,Scolipede,https://www.pokemon.com/us/pokedex/scolipede,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/545.png,0545_scolipede.png,success,canonical-full-asset,
0546,Cottonee,https://www.pokemon.com/us/pokedex/cottonee,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/546.png,0546_cottonee.png,success,canonical-full-asset,
0547,Whimsicott,https://www.pokemon.com/us/pokedex/whimsicott,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/547.png,0547_whimsicott.png,success,canonical-full-asset,
0548,Petilil,https://www.pokemon.com/us/pokedex/petilil,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/548.png,0548_petilil.png,success,canonical-full-asset,
0549,Lilligant,https://www.pokemon.com/us/pokedex/lilligant,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/549.png,0549_lilligant.png,success,canonical-full-asset,
0550,Basculin,https://www.pokemon.com/us/pokedex/basculin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/550.png,0550_basculin.png,success,canonical-full-asset,
0551,Sandile,https://www.pokemon.com/us/pokedex/sandile,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/551.png,0551_sandile.png,success,canonical-full-asset,
0552,Krokorok,https://www.pokemon.com/us/pokedex/krokorok,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/552.png,0552_krokorok.png,success,canonical-full-asset,
0553,Krookodile,https://www.pokemon.com/us/pokedex/krookodile,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/553.png,0553_krookodile.png,success,canonical-full-asset,
0554,Darumaka,https://www.pokemon.com/us/pokedex/darumaka,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/554.png,0554_darumaka.png,success,canonical-full-asset,
0555,Darmanitan,https://www.pokemon.com/us/pokedex/darmanitan,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/555.png,0555_darmanitan.png,success,canonical-full-asset,
0556,Maractus,https://www.pokemon.com/us/pokedex/maractus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/556.png,0556_maractus.png,success,canonical-full-asset,
0557,Dwebble,https://www.pokemon.com/us/pokedex/dwebble,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/557.png,0557_dwebble.png,success,canonical-full-asset,
0558,Crustle,https://www.pokemon.com/us/pokedex/crustle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/558.png,0558_crustle.png,success,canonical-full-asset,
0559,Scraggy,https://www.pokemon.com/us/pokedex/scraggy,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/559.png,0559_scraggy.png,success,canonical-full-asset,
0560,Scrafty,https://www.pokemon.com/us/pokedex/scrafty,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/560.png,0560_scrafty.png,success,canonical-full-asset,
0561,Sigilyph,https://www.pokemon.com/us/pokedex/sigilyph,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/561.png,0561_sigilyph.png,success,canonical-full-asset,
0562,Yamask,https://www.pokemon.com/us/pokedex/yamask,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/562.png,0562_yamask.png,success,canonical-full-asset,
0563,Cofagrigus,https://www.pokemon.com/us/pokedex/cofagrigus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/563.png,0563_cofagrigus.png,success,canonical-full-asset,
0564,Tirtouga,https://www.pokemon.com/us/pokedex/tirtouga,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/564.png,0564_tirtouga.png,success,canonical-full-asset,
0565,Carracosta,https://www.pokemon.com/us/pokedex/carracosta,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/565.png,0565_carracosta.png,success,canonical-full-asset,
0566,Archen,https://www.pokemon.com/us/pokedex/archen,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/566.png,0566_archen.png,success,canonical-full-asset,
0567,Archeops,https://www.pokemon.com/us/pokedex/archeops,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/567.png,0567_archeops.png,success,canonical-full-asset,
0568,Trubbish,https://www.pokemon.com/us/pokedex/trubbish,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/568.png,0568_trubbish.png,success,canonical-full-asset,
0569,Garbodor,https://www.pokemon.com/us/pokedex/garbodor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/569.png,0569_garbodor.png,success,canonical-full-asset,
0570,Zorua,https://www.pokemon.com/us/pokedex/zorua,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/570.png,0570_zorua.png,success,canonical-full-asset,
0571,Zoroark,https://www.pokemon.com/us/pokedex/zoroark,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/571.png,0571_zoroark.png,success,canonical-full-asset,
0572,Minccino,https://www.pokemon.com/us/pokedex/minccino,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/572.png,0572_minccino.png,success,canonical-full-asset,
0573,Cinccino,https://www.pokemon.com/us/pokedex/cinccino,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/573.png,0573_cinccino.png,success,canonical-full-asset,
0574,Gothita,https://www.pokemon.com/us/pokedex/gothita,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/574.png,0574_gothita.png,success,canonical-full-asset,
0575,Gothorita,https://www.pokemon.com/us/pokedex/gothorita,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/575.png,0575_gothorita.png,success,canonical-full-asset,
0576,Gothitelle,https://www.pokemon.com/us/pokedex/gothitelle,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/576.png,0576_gothitelle.png,success,canonical-full-asset,
0577,Solosis,https://www.pokemon.com/us/pokedex/solosis,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/577.png,0577_solosis.png,success,canonical-full-asset,
0578,Duosion,https://www.pokemon.com/us/pokedex/duosion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/578.png,0578_duosion.png,success,canonical-full-asset,
0579,Reuniclus,https://www.pokemon.com/us/pokedex/reuniclus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/579.png,0579_reuniclus.png,success,canonical-full-asset,
0580,Ducklett,https://www.pokemon.com/us/pokedex/ducklett,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/580.png,0580_ducklett.png,success,canonical-full-asset,
0581,Swanna,https://www.pokemon.com/us/pokedex/swanna,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/581.png,0581_swanna.png,success,canonical-full-asset,
0582,Vanillite,https://www.pokemon.com/us/pokedex/vanillite,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/582.png,0582_vanillite.png,success,canonical-full-asset,
0583,Vanillish,https://www.pokemon.com/us/pokedex/vanillish,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/583.png,0583_vanillish.png,success,canonical-full-asset,
0584,Vanilluxe,https://www.pokemon.com/us/pokedex/vanilluxe,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/584.png,0584_vanilluxe.png,success,canonical-full-asset,
0585,Deerling,https://www.pokemon.com/us/pokedex/deerling,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/585.png,0585_deerling.png,success,canonical-full-asset,
0586,Sawsbuck,https://www.pokemon.com/us/pokedex/sawsbuck,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/586.png,0586_sawsbuck.png,success,canonical-full-asset,
0587,Emolga,https://www.pokemon.com/us/pokedex/emolga,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/587.png,0587_emolga.png,success,canonical-full-asset,
0588,Karrablast,https://www.pokemon.com/us/pokedex/karrablast,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/588.png,0588_karrablast.png,success,canonical-full-asset,
0589,Escavalier,https://www.pokemon.com/us/pokedex/escavalier,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/589.png,0589_escavalier.png,success,canonical-full-asset,
0590,Foongus,https://www.pokemon.com/us/pokedex/foongus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/590.png,0590_foongus.png,success,canonical-full-asset,
0591,Amoonguss,https://www.pokemon.com/us/pokedex/amoonguss,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/591.png,0591_amoonguss.png,success,canonical-full-asset,
0592,Frillish,https://www.pokemon.com/us/pokedex/frillish,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/592.png,0592_frillish.png,success,canonical-full-asset,
0593,Jellicent,https://www.pokemon.com/us/pokedex/jellicent,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/593.png,0593_jellicent.png,success,canonical-full-asset,
0594,Alomomola,https://www.pokemon.com/us/pokedex/alomomola,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/594.png,0594_alomomola.png,success,canonical-full-asset,
0595,Joltik,https://www.pokemon.com/us/pokedex/joltik,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/595.png,0595_joltik.png,success,canonical-full-asset,
0596,Galvantula,https://www.pokemon.com/us/pokedex/galvantula,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/596.png,0596_galvantula.png,success,canonical-full-asset,
0597,Ferroseed,https://www.pokemon.com/us/pokedex/ferroseed,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/597.png,0597_ferroseed.png,success,canonical-full-asset,
0598,Ferrothorn,https://www.pokemon.com/us/pokedex/ferrothorn,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/598.png,0598_ferrothorn.png,success,canonical-full-asset,
0599,Klink,https://www.pokemon.com/us/pokedex/klink,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/599.png,0599_klink.png,success,canonical-full-asset,
0600,Klang,https://www.pokemon.com/us/pokedex/klang,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/600.png,0600_klang.png,success,canonical-full-asset,
0601,Klinklang,https://www.pokemon.com/us/pokedex/klinklang,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/601.png,0601_klinklang.png,success,canonical-full-asset,
0602,Tynamo,https://www.pokemon.com/us/pokedex/tynamo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/602.png,0602_tynamo.png,success,canonical-full-asset,
0603,Eelektrik,https://www.pokemon.com/us/pokedex/eelektrik,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/603.png,0603_eelektrik.png,success,canonical-full-asset,
0604,Eelektross,https://www.pokemon.com/us/pokedex/eelektross,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/604.png,0604_eelektross.png,success,canonical-full-asset,
0605,Elgyem,https://www.pokemon.com/us/pokedex/elgyem,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/605.png,0605_elgyem.png,success,canonical-full-asset,
0606,Beheeyem,https://www.pokemon.com/us/pokedex/beheeyem,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/606.png,0606_beheeyem.png,success,canonical-full-asset,
0607,Litwick,https://www.pokemon.com/us/pokedex/litwick,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/607.png,0607_litwick.png,success,canonical-full-asset,
0608,Lampent,https://www.pokemon.com/us/pokedex/lampent,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/608.png,0608_lampent.png,success,canonical-full-asset,
0609,Chandelure,https://www.pokemon.com/us/pokedex/chandelure,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/609.png,0609_chandelure.png,success,canonical-full-asset,
0610,Axew,https://www.pokemon.com/us/pokedex/axew,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/610.png,0610_axew.png,success,canonical-full-asset,
0611,Fraxure,https://www.pokemon.com/us/pokedex/fraxure,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/611.png,0611_fraxure.png,success,canonical-full-asset,
0612,Haxorus,https://www.pokemon.com/us/pokedex/haxorus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/612.png,0612_haxorus.png,success,canonical-full-asset,
0613,Cubchoo,https://www.pokemon.com/us/pokedex/cubchoo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/613.png,0613_cubchoo.png,success,canonical-full-asset,
0614,Beartic,https://www.pokemon.com/us/pokedex/beartic,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/614.png,0614_beartic.png,success,canonical-full-asset,
0615,Cryogonal,https://www.pokemon.com/us/pokedex/cryogonal,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/615.png,0615_cryogonal.png,success,canonical-full-asset,
0616,Shelmet,https://www.pokemon.com/us/pokedex/shelmet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/616.png,0616_shelmet.png,success,canonical-full-asset,
0617,Accelgor,https://www.pokemon.com/us/pokedex/accelgor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/617.png,0617_accelgor.png,success,canonical-full-asset,
0618,Stunfisk,https://www.pokemon.com/us/pokedex/stunfisk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/618.png,0618_stunfisk.png,success,canonical-full-asset,
0619,Mienfoo,https://www.pokemon.com/us/pokedex/mienfoo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/619.png,0619_mienfoo.png,success,canonical-full-asset,
0620,Mienshao,https://www.pokemon.com/us/pokedex/mienshao,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/620.png,0620_mienshao.png,success,canonical-full-asset,
0621,Druddigon,https://www.pokemon.com/us/pokedex/druddigon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/621.png,0621_druddigon.png,success,canonical-full-asset,
0622,Golett,https://www.pokemon.com/us/pokedex/golett,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/622.png,0622_golett.png,success,canonical-full-asset,
0623,Golurk,https://www.pokemon.com/us/pokedex/golurk,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/623.png,0623_golurk.png,success,canonical-full-asset,
0624,Pawniard,https://www.pokemon.com/us/pokedex/pawniard,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/624.png,0624_pawniard.png,success,canonical-full-asset,
0625,Bisharp,https://www.pokemon.com/us/pokedex/bisharp,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/625.png,0625_bisharp.png,success,canonical-full-asset,
0626,Bouffalant,https://www.pokemon.com/us/pokedex/bouffalant,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/626.png,0626_bouffalant.png,success,canonical-full-asset,
0627,Rufflet,https://www.pokemon.com/us/pokedex/rufflet,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/627.png,0627_rufflet.png,success,canonical-full-asset,
0628,Braviary,https://www.pokemon.com/us/pokedex/braviary,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/628.png,0628_braviary.png,success,canonical-full-asset,
0629,Vullaby,https://www.pokemon.com/us/pokedex/vullaby,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/629.png,0629_vullaby.png,success,canonical-full-asset,
0630,Mandibuzz,https://www.pokemon.com/us/pokedex/mandibuzz,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/630.png,0630_mandibuzz.png,success,canonical-full-asset,
0631,Heatmor,https://www.pokemon.com/us/pokedex/heatmor,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/631.png,0631_heatmor.png,success,canonical-full-asset,
0632,Durant,https://www.pokemon.com/us/pokedex/durant,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/632.png,0632_durant.png,success,canonical-full-asset,
0633,Deino,https://www.pokemon.com/us/pokedex/deino,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/633.png,0633_deino.png,success,canonical-full-asset,
0634,Zweilous,https://www.pokemon.com/us/pokedex/zweilous,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/634.png,0634_zweilous.png,success,canonical-full-asset,
0635,Hydreigon,https://www.pokemon.com/us/pokedex/hydreigon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/635.png,0635_hydreigon.png,success,canonical-full-asset,
0636,Larvesta,https://www.pokemon.com/us/pokedex/larvesta,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/636.png,0636_larvesta.png,success,canonical-full-asset,
0637,Volcarona,https://www.pokemon.com/us/pokedex/volcarona,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/637.png,0637_volcarona.png,success,canonical-full-asset,
0638,Cobalion,https://www.pokemon.com/us/pokedex/cobalion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/638.png,0638_cobalion.png,success,canonical-full-asset,
0639,Terrakion,https://www.pokemon.com/us/pokedex/terrakion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/639.png,0639_terrakion.png,success,canonical-full-asset,
0640,Virizion,https://www.pokemon.com/us/pokedex/virizion,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/640.png,0640_virizion.png,success,canonical-full-asset,
0641,Tornadus,https://www.pokemon.com/us/pokedex/tornadus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/641.png,0641_tornadus.png,success,canonical-full-asset,
0642,Thundurus,https://www.pokemon.com/us/pokedex/thundurus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/642.png,0642_thundurus.png,success,canonical-full-asset,
0643,Reshiram,https://www.pokemon.com/us/pokedex/reshiram,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/643.png,0643_reshiram.png,success,canonical-full-asset,
0644,Zekrom,https://www.pokemon.com/us/pokedex/zekrom,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/644.png,0644_zekrom.png,success,canonical-full-asset,
0645,Landorus,https://www.pokemon.com/us/pokedex/landorus,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/645.png,0645_landorus.png,success,canonical-full-asset,
0646,Kyurem,https://www.pokemon.com/us/pokedex/kyurem,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/646.png,0646_kyurem.png,success,canonical-full-asset,
0647,Keldeo,https://www.pokemon.com/us/pokedex/keldeo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/647.png,0647_keldeo.png,success,canonical-full-asset,
0648,Meloetta,https://www.pokemon.com/us/pokedex/meloetta,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/648.png,0648_meloetta.png,success,canonical-full-asset,
0649,Genesect,https://www.pokemon.com/us/pokedex/genesect,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/649.png,0649_genesect.png,success,canonical-full-asset,
0650,Chespin,https://www.pokemon.com/us/pokedex/chespin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/650.png,0650_chespin.png,success,canonical-full-asset,
0651,Quilladin,https://www.pokemon.com/us/pokedex/quilladin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/651.png,0651_quilladin.png,success,canonical-full-asset,
0652,Chesnaught,https://www.pokemon.com/us/pokedex/chesnaught,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/652.png,0652_chesnaught.png,success,canonical-full-asset,
0653,Fennekin,https://www.pokemon.com/us/pokedex/fennekin,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/653.png,0653_fennekin.png,success,canonical-full-asset,
0654,Braixen,https://www.pokemon.com/us/pokedex/braixen,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/654.png,0654_braixen.png,success,canonical-full-asset,
0655,Delphox,https://www.pokemon.com/us/pokedex/delphox,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/655.png,0655_delphox.png,success,canonical-full-asset,
0656,Froakie,https://www.pokemon.com/us/pokedex/froakie,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/656.png,0656_froakie.png,success,canonical-full-asset,
0657,Frogadier,https://www.pokemon.com/us/pokedex/frogadier,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/657.png,0657_frogadier.png,success,canonical-full-asset,
0658,Greninja,https://www.pokemon.com/us/pokedex/greninja,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/658.png,0658_greninja.png,success,canonical-full-asset,
0659,Bunnelby,https://www.pokemon.com/us/pokedex/bunnelby,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/659.png,0659_bunnelby.png,success,canonical-full-asset,
0660,Diggersby,https://www.pokemon.com/us/pokedex/diggersby,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/660.png,0660_diggersby.png,success,canonical-full-asset,
0661,Fletchling,https://www.pokemon.com/us/pokedex/fletchling,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/661.png,0661_fletchling.png,success,canonical-full-asset,
0662,Fletchinder,https://www.pokemon.com/us/pokedex/fletchinder,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/662.png,0662_fletchinder.png,success,canonical-full-asset,
0663,Talonflame,https://www.pokemon.com/us/pokedex/talonflame,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/663.png,0663_talonflame.png,success,canonical-full-asset,
0664,Scatterbug,https://www.pokemon.com/us/pokedex/scatterbug,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/664.png,0664_scatterbug.png,success,canonical-full-asset,
0665,Spewpa,https://www.pokemon.com/us/pokedex/spewpa,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/665.png,0665_spewpa.png,success,canonical-full-asset,
0666,Vivillon,https://www.pokemon.com/us/pokedex/vivillon,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/666.png,0666_vivillon.png,success,canonical-full-asset,
0667,Litleo,https://www.pokemon.com/us/pokedex/litleo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/667.png,0667_litleo.png,success,canonical-full-asset,
0668,Pyroar,https://www.pokemon.com/us/pokedex/pyroar,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/668.png,0668_pyroar.png,success,canonical-full-asset,
0669,Flabebe,https://www.pokemon.com/us/pokedex/flabebe,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/669.png,0669_flabebe.png,success,canonical-full-asset,
0670,Floette,https://www.pokemon.com/us/pokedex/floette,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/670.png,0670_floette.png,success,canonical-full-asset,
0671,Florges,https://www.pokemon.com/us/pokedex/florges,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/671.png,0671_florges.png,success,canonical-full-asset,
0672,Skiddo,https://www.pokemon.com/us/pokedex/skiddo,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/672.png,0672_skiddo.png,success,canonical-full-asset,
0673,Gogoat,https://www.pokemon.com/us/pokedex/gogoat,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/673.png,0673_gogoat.png,success,canonical-full-asset,
0674,Pancham,https://www.pokemon.com/us/pokedex/pancham,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/674.png,0674_pancham.png,success,canonical-full-asset,
0675,Pangoro,https://www.pokemon.com/us/pokedex/pangoro,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/675.png,0675_pangoro.png,success,canonical-full-asset,
